make;model;price;fuel;year;kms;power;doors;shift;color;province
VOLKSWAGEN;Passat;4990;Diesel;2007;201000;140;5;Manual;Marron;Barcelona
VOLKSWAGEN;Passat;4800;Diesel;2007;172000;140;5;Automatico;Gris;Sevilla
VOLKSWAGEN;Passat;5000;Diesel;2007;191000;115;5;Manual;Negro;Vizcaya
VOLKSWAGEN;Passat;7500;Diesel;2007;55000;140;4;Manual;Beige;Asturias
VOLKSWAGEN;Passat;3500;Gasolina;2007;300100;149;4;Manual;Blanco;Vizcaya
VOLKSWAGEN;Passat;3400;Diesel;2006;272000;140;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;3600;Diesel;2006;268000;113;5;Manual;Blanco;Segovia
VOLKSWAGEN;Passat;3500;Diesel;2006;221000;203;5;Automatico;Blanco;Granada
VOLKSWAGEN;Passat;5400;Gasolina;2006;149000;115;4;Manual;Azul;Valencia
VOLKSWAGEN;Passat;4300;Diesel;2006;346000;137;5;Manual;Azul;A Coruña
VOLKSWAGEN;Passat;6600;Diesel;2006;145000;140;4;Automatico;Marron;Baleares
VOLKSWAGEN;Passat;6900;Diesel;2006;120000;140;4;Manual;Gris;Barcelona
VOLKSWAGEN;Passat;7450;Diesel;2006;163542;140;4;Automatico;Beige;Granada
VOLKSWAGEN;Passat;5900;Diesel;2006;202000;138;5;Manual;Negro;Zaragoza
VOLKSWAGEN;Passat;4500;Diesel;2006;230000;129;5;Manual;Azul;Cadiz
VOLKSWAGEN;Passat;4500;Diesel;2006;164000;126;5;Manual;Gris;Malaga
VOLKSWAGEN;Passat;4200;Diesel;2006;250000;140;5;Manual;Negro;Lleida
VOLKSWAGEN;Passat;7000;Diesel;2006;120000;121;5;Manual;Gris;Ciudad Real
VOLKSWAGEN;Passat;4990;Diesel;2006;218000;140;4;Manual;Gris;Tarragona
VOLKSWAGEN;Passat;3200;Diesel;2006;306000;115;5;Manual;Gris;Valencia
VOLKSWAGEN;Passat;4999;Diesel;2006;190000;146;5;Manual;Marron;Lugo
VOLKSWAGEN;Passat;3400;Diesel;2006;239000;140;5;Manual;Gris;Cadiz
VOLKSWAGEN;Passat;2700;Diesel;2006;215000;140;4;Manual;Blanco;Guipuzcoa
VOLKSWAGEN;Passat;1900;Diesel;2006;2400;118;5;Manual;Gris;Jaen
VOLKSWAGEN;Passat;3300;Diesel;2006;227000;140;5;Manual;Negro;Albacete
VOLKSWAGEN;Passat;4700;Diesel;2006;207000;118;5;Manual;Negro;Huelva
VOLKSWAGEN;Passat;3990;Diesel;2006;317000;140;5;Manual;Negro;Guipuzcoa
VOLKSWAGEN;Passat;4000;Diesel;2006;250000;105;4;Manual;Negro;Segovia
VOLKSWAGEN;Passat;4300;Diesel;2006;217000;122;5;Manual;Verde;Albacete
VOLKSWAGEN;Passat;3700;Diesel;2006;246000;139;5;Manual;Azul;Madrid
VOLKSWAGEN;Passat;5750;Diesel;2006;155000;140;5;Manual;Negro;Zaragoza
VOLKSWAGEN;Passat;4500;Diesel;2006;130000;140;5;Manual;Blanco;Tarragona
VOLKSWAGEN;Passat;3500;Diesel;2006;226000;129;4;Manual;Negro;Valladolid
VOLKSWAGEN;Passat;5000;Diesel;2006;260000;140;4;Manual;Negro;Huesca
VOLKSWAGEN;Passat;4300;Diesel;2006;217000;122;5;Manual;Verde;Albacete
VOLKSWAGEN;Passat;5600;Diesel;2006;233125;140;4;Manual;Gris;Salamanca
VOLKSWAGEN;Passat;7999;Diesel;2006;90000;145;4;Manual;Rojo;Madrid
VOLKSWAGEN;Passat;6000;Diesel;2006;217000;110;5;Manual;Blanco;Segovia
VOLKSWAGEN;Passat;4500;Diesel;2006;246000;140;4;Manual;Gris;Murcia
VOLKSWAGEN;Passat;4200;Gasolina;2006;180000;150;4;Manual;Azul;Huelva
VOLKSWAGEN;Passat;4500;Diesel;2006;179000;140;4;Manual;Gris;Sevilla
VOLKSWAGEN;Passat;2999;Diesel;2006;293000;123;5;Manual;Negro;Toledo
VOLKSWAGEN;Passat;3999;Diesel;2006;212000;140;4;Manual;Gris;Sevilla
VOLKSWAGEN;Passat;5700;Diesel;2006;200000;117;5;Manual;Blanco;Las Palmas
VOLKSWAGEN;Passat;3500;Diesel;2006;258000;129;5;Manual;Azul;Huelva
VOLKSWAGEN;Passat;4990;Diesel;2006;165000;140;4;Manual;Gris;Malaga
VOLKSWAGEN;Passat;1500;Diesel;2005;274000;117;5;Manual;Gris;Toledo
VOLKSWAGEN;Passat;8000;Gasolina;2005;110000;175;5;Automatico;Gris;Murcia
VOLKSWAGEN;Passat;5300;Diesel;2005;175000;140;5;Manual;Negro;Cadiz
VOLKSWAGEN;Passat;2600;Diesel;2005;250000;136;5;Manual;Blanco;Madrid
VOLKSWAGEN;Passat;3700;Diesel;2005;250000;140;4;Manual;Azul;Sevilla
VOLKSWAGEN;Passat;2500;Diesel;2005;338000;114;5;Manual;Negro;Madrid
VOLKSWAGEN;Passat;4100;Diesel;2005;191000;140;4;Manual;Negro;Zaragoza
VOLKSWAGEN;Passat;5500;Diesel;2005;200000;201;4;Automatico;Azul;Valladolid
VOLKSWAGEN;Passat;2300;Diesel;2005;220000;111;5;Manual;Blanco;Sevilla
VOLKSWAGEN;Passat;3700;Gasolina;2005;220000;115;4;Manual;Gris;Murcia
VOLKSWAGEN;Passat;3490;Diesel;2005;290000;130;4;Manual;Azul;Vizcaya
VOLKSWAGEN;Passat;1990;Diesel;2005;300000;100;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;1200;Diesel;2005;295000;106;5;Manual;Negro;Madrid
VOLKSWAGEN;Passat;3100;Diesel;2005;177000;131;4;Manual;Gris;Murcia
VOLKSWAGEN;Passat;3900;Diesel;2005;285000;140;5;Automatico;Azul;Alicante
VOLKSWAGEN;Passat;3000;Diesel;2005;367000;119;4;Manual;Negro;Valencia
VOLKSWAGEN;Passat;4200;Diesel;2005;260000;107;5;Manual;Beige;Toledo
VOLKSWAGEN;Passat;3250;Diesel;2005;395000;121;4;Manual;Beige;Alicante
VOLKSWAGEN;Passat;3250;Diesel;2005;290000;87;5;Manual;Marron;Madrid
VOLKSWAGEN;Passat;4200;Diesel;2005;240000;105;5;Manual;Negro;Alicante
VOLKSWAGEN;Passat;2699;Diesel;2005;283000;111;5;Manual;Verde;Madrid
VOLKSWAGEN;Passat;3900;Diesel;2005;265000;140;4;Manual;Verde;Madrid
VOLKSWAGEN;Passat;4500;Diesel;2005;277000;128;5;Manual;Gris;Granada
VOLKSWAGEN;Passat;4990;Diesel;2005;289423;140;4;Manual;Marron;A Coruña
VOLKSWAGEN;Passat;3500;Diesel;2005;274014;121;5;Manual;Gris;Huelva
VOLKSWAGEN;Passat;3900;Diesel;2004;252000;100;4;Manual;Gris;Granada
VOLKSWAGEN;Passat;700;Diesel;2004;245000;103;5;Manual;Blanco;Madrid
VOLKSWAGEN;Passat;1100;Diesel;2004;400000;130;4;Manual;Azul;Barcelona
VOLKSWAGEN;Passat;2600;Diesel;2004;148000;101;5;Manual;Gris;Jaen
VOLKSWAGEN;Passat;2900;Diesel;2004;305000;106;5;Manual;Negro;Orense
VOLKSWAGEN;Passat;1500;Diesel;2004;285096;116;5;Manual;Blanco;Valencia
VOLKSWAGEN;Passat;2500;Diesel;2004;270000;130;4;Manual;Azul;Navarra
VOLKSWAGEN;Passat;1650;Diesel;2004;360000;117;5;Manual;Negro;Badajoz
VOLKSWAGEN;Passat;4000;Diesel;2004;177000;100;5;Manual;Gris;Vizcaya
VOLKSWAGEN;Passat;2000;Diesel;2004;300000;115;5;Manual;Marron;Cordoba
VOLKSWAGEN;Passat;2900;Diesel;2004;249000;161;5;Automatico;Negro;Malaga
VOLKSWAGEN;Passat;4100;Diesel;2004;177000;100;5;Manual;Gris;Vizcaya
VOLKSWAGEN;Passat;2500;Diesel;2004;399000;135;4;Manual;Gris;A Coruña
VOLKSWAGEN;Passat;3600;Diesel;2004;218000;130;4;Manual;Azul;Vizcaya
VOLKSWAGEN;Passat;1700;Diesel;2004;340000;107;5;Manual;Gris;Navarra
VOLKSWAGEN;Passat;2800;Diesel;2004;300;102;5;Manual;Gris;Almeria
VOLKSWAGEN;Passat;2200;Diesel;2004;264000;120;5;Manual;Gris;Sevilla
VOLKSWAGEN;Passat;3000;Diesel;2004;26000;116;4;Manual;Azul;Madrid
VOLKSWAGEN;Passat;2200;Diesel;2004;207000;117;5;Manual;Blanco;Valladolid
VOLKSWAGEN;Passat;3500;Diesel;2004;250000;130;4;Manual;Negro;Orense
VOLKSWAGEN;Passat;2400;Diesel;2003;329959;130;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;1999;Diesel;2003;300000;130;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;1700;Diesel;2003;400000;119;5;Manual;Gris;Sevilla
VOLKSWAGEN;Passat;1800;Diesel;2003;341000;105;4;Manual;Azul;Alicante
VOLKSWAGEN;Passat;2490;Diesel;2003;311000;168;5;Automatico;Gris;Madrid
VOLKSWAGEN;Passat;3000;Diesel;2003;240000;129;5;Manual;Gris;Pontevedra
VOLKSWAGEN;Passat;1999;Diesel;2003;365000;130;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;3000;Diesel;2003;268000;143;4;Manual;Gris;Valencia
VOLKSWAGEN;Passat;1200;Diesel;2003;395000;100;4;Manual;Azul;Asturias
VOLKSWAGEN;Passat;2000;Diesel;2003;200000;151;4;Manual;Granate;Navarra
VOLKSWAGEN;Passat;1700;Diesel;2003;389000;157;5;Manual;Azul;Lugo
VOLKSWAGEN;Passat;4500;Diesel;2003;180000;130;4;Manual;Azul;Vizcaya
VOLKSWAGEN;Passat;1800;Diesel;2003;265000;101;5;Manual;Gris;Orense
VOLKSWAGEN;Passat;2100;Diesel;2003;169500;126;5;Manual;Gris;Jaen
VOLKSWAGEN;Passat;2600;Diesel;2003;240000;115;5;Manual;Gris;Toledo
VOLKSWAGEN;Passat;1600;Diesel;2003;350000;103;5;Manual;Azul;Almeria
VOLKSWAGEN;Passat;1200;Diesel;2003;300000;108;5;Manual;Gris;Madrid
VOLKSWAGEN;Passat;1300;Diesel;2003;3000;170;5;Automatico;Azul;Valencia
VOLKSWAGEN;Passat;2000;Gasolina;2002;295000;117;5;Manual;Verde;Caceres
VOLKSWAGEN;Passat;1500;Diesel;2002;365000;110;5;Manual;Verde;Cordoba
VOLKSWAGEN;Passat;1390;Gasolina;2002;194000;193;4;Manual;Gris;Tenerife
VOLKSWAGEN;Passat;2500;Diesel;2002;220000;130;4;Manual;Verde;Asturias
VOLKSWAGEN;Passat;1350;Diesel;2002;500000;107;5;Manual;Gris;Alava
VOLKSWAGEN;Passat;1800;Diesel;2002;275000;108;5;Manual;Azul;Murcia
VOLKSWAGEN;Passat;1500;Diesel;2002;247000;130;5;Manual;Verde;Lleida
VOLKSWAGEN;Passat;1900;Diesel;2002;200000;117;4;Manual;Azul;Sevilla
VOLKSWAGEN;Passat;1399;Gasolina;2002;199999;102;4;Manual;Azul;Toledo
VOLKSWAGEN;Passat;2300;Diesel;2002;230000;122;5;Manual;Gris;Almeria
VOLKSWAGEN;Passat;1000;Gasolina;2002;230000;101;5;Manual;Verde;Ciudad Real
VOLKSWAGEN;Passat;2450;Diesel;2002;325000;130;4;Manual;Gris;Valladolid
VOLKSWAGEN;Passat;2400;Diesel;2002;175000;106;5;Manual;Gris;Lleida
VOLKSWAGEN;Passat;1900;Diesel;2002;320000;114;5;Manual;Beige;Valladolid
VOLKSWAGEN;Passat;2000;Diesel;2002;251000;101;5;Manual;Gris;Cordoba
VOLKSWAGEN;Passat;1800;Diesel;2002;341000;93;4;Manual;Azul;Alicante
VOLKSWAGEN;Passat;2350;Diesel;2002;244000;108;5;Manual;Negro;Madrid
VOLKSWAGEN;Passat;3500;Gasolina;2002;232000;199;5;Automatico;Rojo;Las Palmas
VOLKSWAGEN;Passat;2900;Gasolina;2002;210000;143;4;Manual;Azul;Zaragoza
VOLKSWAGEN;Passat;3120;Diesel;2002;248000;130;4;Manual;Gris;Pontevedra
VOLKSWAGEN;Passat;800;Diesel;2002;450000;141;5;Manual;Azul;Lugo
VOLKSWAGEN;Passat;2300;Gasolina;2002;206000;99;5;Manual;Gris;Asturias
VOLKSWAGEN;Passat;2000;Diesel;2002;339000;99;5;Manual;Blanco;Murcia
VOLKSWAGEN;Passat;4000;Diesel;2002;156000;110;5;Manual;Gris;Badajoz
VOLKSWAGEN;Passat;1800;Diesel;2002;205000;94;4;Manual;Gris;Valladolid
VOLKSWAGEN;Passat;1800;Diesel;2002;196000;100;5;Manual;Verde;Tarragona
VOLKSWAGEN;Passat;2000;Diesel;2002;390510;122;5;Manual;Gris;Badajoz
VOLKSWAGEN;Passat;750;Diesel;2002;300000;130;5;Manual;Gris;Barcelona
VOLKSWAGEN;Passat;2000;Diesel;2002;321458;114;5;Manual;Azul;Huelva
VOLKSWAGEN;Passat;2000;Diesel;2002;400000;99;4;Manual;Gris;Alicante
VOLKSWAGEN;Passat;2500;Diesel;2002;286000;112;5;Manual;Azul;Murcia
VOLKSWAGEN;Passat;2200;Diesel;2002;316813;111;5;Manual;Azul;Asturias
VOLKSWAGEN;Passat;2500;Diesel;2002;225;182;5;Automatico;Gris;Ciudad Real
VOLKSWAGEN;Passat;1950;Diesel;2002;313000;111;5;Manual;Azul;Las Palmas
VOLKSWAGEN;Passat;1890;Gasolina;2001;274000;150;4;Manual;Azul;Barcelona
VOLKSWAGEN;Passat;2600;Diesel;2001;233400;116;5;Manual;Gris;Lleida
VOLKSWAGEN;Passat;1300;Diesel;2001;340000;107;5;Manual;Azul;Tarragona
VOLKSWAGEN;Passat;799;Diesel;2001;320000;101;5;Manual;Azul;Toledo
VOLKSWAGEN;Passat;1650;Diesel;2001;333500;107;5;Manual;Gris;Lleida
VOLKSWAGEN;Passat;1800;Diesel;2001;280000;124;5;Manual;Gris;Badajoz
VOLKSWAGEN;Passat;2200;Gasolina;2001;230000;197;5;Automatico;Negro;Alicante
VOLKSWAGEN;Passat;1590;Diesel;2001;295761;130;5;Manual;Beige;Madrid
VOLKSWAGEN;Passat;500;Diesel;2001;3000000;117;5;Manual;Blanco;Valladolid
VOLKSWAGEN;Passat;2500;Gasolina;2001;175000;133;5;Manual;Gris;Vizcaya
VOLKSWAGEN;Passat;2500;Diesel;2001;188655;114;5;Manual;Gris;Badajoz
VOLKSWAGEN;Passat;1550;Diesel;2001;331000;98;5;Manual;Gris;Toledo
VOLKSWAGEN;Passat;2400;Diesel;2001;269000;130;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;1600;Gasolina;2001;164;164;5;Manual;Gris;Cadiz
VOLKSWAGEN;Passat;2200;Diesel;2001;297182;116;5;Manual;Verde;La Rioja
VOLKSWAGEN;Passat;1499;Diesel;2001;280000;130;5;Manual;Gris;Barcelona
VOLKSWAGEN;Passat;2500;Diesel;2001;293000;130;4;Manual;Azul;Madrid
VOLKSWAGEN;Passat;2500;Diesel;2001;230000;130;4;Manual;Azul;Lleida
VOLKSWAGEN;Passat;2400;Diesel;2001;190000;183;4;Automatico;Gris;Murcia
VOLKSWAGEN;Passat;4000;Diesel;2001;131000;130;4;Manual;Azul;Madrid
VOLKSWAGEN;Passat;1400;Diesel;2001;367000;130;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;1350;Diesel;2001;370;107;5;Manual;Verde;Burgos
VOLKSWAGEN;Passat;2000;Diesel;2001;296000;130;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat;1150;Diesel;2000;322208;124;5;Manual;Azul;Huelva
VOLKSWAGEN;Passat;1100;Diesel;2000;330000;100;5;Manual;Negro;A Coruña
VOLKSWAGEN;Passat;950;Diesel;2000;280000;93;5;Manual;Gris;Murcia
VOLKSWAGEN;Passat;1900;Gasolina;2000;150000;128;4;Manual;Gris;Tenerife
VOLKSWAGEN;Passat;1100;Gasolina;2000;190000;147;5;Manual;Verde;Cadiz
VOLKSWAGEN;Passat;2490;Diesel;2000;271000;90;4;Manual;Gris;Vizcaya
VOLKSWAGEN;Passat;350;Diesel;2000;350000;100;5;Manual;Verde;Caceres
VOLKSWAGEN;Passat;1800;Gasolina;2000;257000;125;4;Manual;Gris;Valladolid
VOLKSWAGEN;Passat;2000;Diesel;2000;329837;100;5;Manual;Azul;Navarra
VOLKSWAGEN;Passat;1500;Diesel;2000;263000;100;4;Manual;Gris;Valencia
VOLKSWAGEN;Passat;1750;Diesel;2000;385000;104;5;Manual;Gris;Salamanca
VOLKSWAGEN;Passat;1490;Diesel;2000;148000;87;4;Manual;Gris;Baleares
VOLKSWAGEN;Passat;1800;Gasolina;2000;180000;110;5;Manual;Azul;Cantabria
VOLKSWAGEN;Passat;2000;Diesel;2000;350000;109;5;Manual;Gris;Burgos
VOLKSWAGEN;Passat;800;Gasolina;2000;221000;110;5;Manual;Gris;Almeria
VOLKSWAGEN;Passat;750;Gasolina;2000;217648;104;5;Manual;Azul;Almeria
VOLKSWAGEN;Passat;2499;Diesel;1999;176000;90;4;Manual;Azul;Murcia
VOLKSWAGEN;Passat;750;Diesel;1999;300000;108;5;Manual;Gris;Navarra
VOLKSWAGEN;Passat;1500;Diesel;1999;175000;110;5;Manual;Azul;Alicante
VOLKSWAGEN;Passat;2200;Gasolina;1999;195000;150;4;Manual;Azul;Madrid
VOLKSWAGEN;Passat;1600;Diesel;1999;291000;107;5;Manual;Negro;Asturias
VOLKSWAGEN;Passat;1900;Diesel;1999;420000;122;5;Manual;Gris;Lugo
VOLKSWAGEN;Passat;1100;Diesel;1999;300;120;5;Manual;Gris;Navarra
VOLKSWAGEN;Passat;2200;Gasolina;1999;195000;141;4;Manual;Azul;Madrid
VOLKSWAGEN;Passat;1800;Diesel;1999;226000;110;5;Manual;Azul;Sevilla
VOLKSWAGEN;Passat;1990;Diesel;1999;195000;110;4;Manual;Gris;Tarragona
VOLKSWAGEN;Passat;2000;Diesel;1999;400000;115;5;Manual;Gris;Lugo
VOLKSWAGEN;Passat;1200;Diesel;1999;3500;118;5;Manual;Gris;Alicante
VOLKSWAGEN;Passat;1850;Gasolina;1999;150000;125;4;Manual;Gris;Baleares
VOLKSWAGEN;Passat;1950;Diesel;1999;257000;110;5;Manual;Gris;Barcelona
VOLKSWAGEN;Passat;850;Diesel;1998;250000;122;5;Manual;Gris;Valladolid
VOLKSWAGEN;Passat;1500;Diesel;1998;306000;90;4;Manual;Azul;Madrid
VOLKSWAGEN;Passat;3500;Diesel;1998;247000;110;4;Manual;Verde;Sevilla
VOLKSWAGEN;Passat;1200;Gasolina;1998;210000;139;4;Manual;Azul;Cuenca
VOLKSWAGEN;Passat;1200;Gasolina;1998;164175;150;4;Manual;Azul;Zaragoza
VOLKSWAGEN;Passat;1600;Diesel;1997;290000;101;5;Manual;Azul;Madrid
VOLKSWAGEN;Passat;1200;Diesel;1997;300000;96;4;Manual;Gris;Asturias
VOLKSWAGEN;Passat;1200;Diesel;1997;436000;119;5;Manual;Gris;Asturias
VOLKSWAGEN;Passat;1350;Gasolina;1997;29145;74;5;Manual;Gris;Granada
VOLKSWAGEN;Passat;2000;Gasolina;1997;128000;150;4;Manual;Azul;Barcelona
VOLKSWAGEN;Passat;400;Diesel;1994;340000;101;5;Manual;Granate;Granada
VOLKSWAGEN;Passat;600;Gasolina;1992;270000;108;5;Manual;Blanco;Barcelona
VOLKSWAGEN;Passat;890;Gasolina;1989;200000;90;4;Manual;Gris;Burgos
VOLKSWAGEN;Passat;111111;Gasolina;1985;200000;109;5;Manual;Azul;Tenerife
VOLKSWAGEN;Passat;1500;Gasolina;1983;227000;90;5;Manual;Gris;Orense
VOLKSWAGEN;Passat CC;19700;Diesel;2016;37310;176;5;Automatico;Gris;Tarragona
VOLKSWAGEN;Passat CC;10999;Diesel;2012;207838;140;4;Automatico;Blanco;Madrid
VOLKSWAGEN;Passat CC;11300;Diesel;2012;130000;140;4;Manual;Negro;Madrid
VOLKSWAGEN;Passat CC;10900;Diesel;2012;218000;140;4;Manual;Negro;Cordoba
VOLKSWAGEN;Passat CC;15990;Diesel;2012;99000;140;4;Manual;Blanco;Madrid
VOLKSWAGEN;Passat CC;7990;Diesel;2011;245000;140;4;Manual;Negro;Madrid
VOLKSWAGEN;Passat CC;10900;Gasolina;2011;122870;160;4;Automatico;Gris;Zaragoza
VOLKSWAGEN;Passat CC;9990;Diesel;2011;175000;140;4;Manual;Gris;Vizcaya
VOLKSWAGEN;Passat CC;11400;Gasolina;2011;107557;160;4;Automatico;Blanco;Madrid
VOLKSWAGEN;Passat CC;13900;Diesel;2011;141000;140;4;Manual;Marron;A Coruña
VOLKSWAGEN;Passat CC;9990;Diesel;2011;159800;140;4;Manual;Gris;Madrid
VOLKSWAGEN;Passat CC;11900;Diesel;2011;159000;170;4;Automatico;Gris;Sevilla
VOLKSWAGEN;Passat CC;14900;Diesel;2010;139914;140;4;Automatico;Blanco;Malaga
VOLKSWAGEN;Passat CC;8990;Diesel;2010;257000;111;5;Manual;Negro;A Coruña
VOLKSWAGEN;Passat CC;8300;Diesel;2010;250000;170;4;Automatico;Negro;Madrid
VOLKSWAGEN;Passat CC;14500;Gasolina;2010;70000;160;4;Manual;Marron;Alicante
VOLKSWAGEN;Passat CC;7600;Diesel;2010;199999;140;4;Automatico;Negro;Madrid
VOLKSWAGEN;Passat CC;9990;Gasolina;2010;153661;160;4;Manual;Negro;Madrid
VOLKSWAGEN;Passat CC;10750;Diesel;2010;115000;127;5;Manual;Negro;Huelva
VOLKSWAGEN;Passat CC;9950;Diesel;2009;195000;170;4;Automatico;Negro;Madrid
VOLKSWAGEN;Passat CC;8762;Diesel;2009;159000;170;4;Manual;Blanco;Madrid
VOLKSWAGEN;Passat CC;9990;Gasolina;2009;201000;160;4;Automatico;Gris;Madrid
VOLKSWAGEN;Passat CC;10600;Diesel;2009;147000;140;4;Automatico;Gris;Baleares
VOLKSWAGEN;Passat CC;9995;Gasolina;2009;85000;160;4;Automatico;Gris;Las Palmas
VOLKSWAGEN;Passat CC;9500;Diesel;2009;233000;170;4;Automatico;Gris;Caceres
VOLKSWAGEN;Passat CC;12900;Gasolina;2009;123800;200;4;Automatico;Negro;Lleida
VOLKSWAGEN;Passat CC;11850;Gasolina;2009;70458;200;4;Automatico;Gris;Valencia
VOLKSWAGEN;Passat CC;10990;Diesel;2009;159500;140;4;Automatico;Negro;Barcelona
VOLKSWAGEN;Passat CC;7200;Gasolina;2009;310000;160;4;Manual;Negro;Guadalajara
VOLKSWAGEN;Passat CC;14000;Diesel;2009;70000;140;4;Manual;Negro;Granada
VOLKSWAGEN;Passat CC;9400;Diesel;2008;220000;140;4;Manual;Gris;Pontevedra
VOLKSWAGEN;Passat CC;9950;Gasolina;2008;128964;160;4;Manual;Negro;Barcelona
VOLKSWAGEN;Passat CC;10200;Gasolina;2008;83609;160;4;Manual;Gris;Valencia
VOLKSWAGEN;Passat CC;8500;Diesel;2008;215000;140;4;Manual;Azul;Murcia
VOLKSWAGEN;Passat CC;9950;Gasolina;2008;128964;160;4;Manual;Negro;Malaga
VOLKSWAGEN;Passat CC;10500;Diesel;2008;180000;140;4;Manual;Negro;Zaragoza
VOLKSWAGEN;Passat CC;950;Diesel;1999;260000;106;4;Manual;Gris;Barcelona
VOLKSWAGEN;Phaeton;7000;Diesel;2010;160000;197;5;Automatico;Blanco;Madrid
VOLKSWAGEN;Phaeton;8600;Diesel;2009;124836;240;4;Manual;Gris;Madrid
VOLKSWAGEN;Phaeton;12000;Diesel;2007;185000;225;4;Automatico;Marron;Pontevedra
VOLKSWAGEN;Phaeton;13500;Diesel;2007;49500;225;4;Automatico;Negro;Lleida
VOLKSWAGEN;Phaeton;9700;Diesel;2007;138936;225;4;Automatico;Azul;Sevilla
VOLKSWAGEN;Phaeton;9700;Diesel;2007;138936;225;4;Automatico;Azul;Madrid
VOLKSWAGEN;Phaeton;10800;Diesel;2007;173265;225;4;Automatico;Gris;Madrid
VOLKSWAGEN;Phaeton;3750;Diesel;2006;400;171;5;Automatico;Verde;Madrid
VOLKSWAGEN;Phaeton;5500;Diesel;2006;190000;114;5;Manual;Negro;Zaragoza
VOLKSWAGEN;Polo;20099;Gasolina;2021;0;110;5;Manual;Blanco;Segovia
VOLKSWAGEN;Polo;15500;Gasolina;2020;1200;80;5;Manual;Blanco;Alicante
VOLKSWAGEN;Polo;27500;Gasolina;2020;4278;200;5;Automatico;Azul;Lleida
VOLKSWAGEN;Polo;15190;Gasolina;2020;18226;95;5;Manual;Rojo;Madrid
VOLKSWAGEN;Polo;28441;Gasolina;2020;1;200;5;Automatico;Negro;Valencia
VOLKSWAGEN;Polo;15440;Gasolina;2020;5732;80;5;Manual;Gris;Barcelona
VOLKSWAGEN;Polo;18500;Gasolina;2020;50;95;5;Manual;Azul;Madrid
VOLKSWAGEN;Polo;12990;Gasolina;2020;15274;80;5;Manual;Gris;Sevilla
VOLKSWAGEN;Polo;18175;Gasolina;2020;0;95;5;Manual;Blanco;Madrid
VOLKSWAGEN;Polo;14800;Gasolina;2020;8666;95;5;Manual;Rojo;Lleida
VOLKSWAGEN;Polo;13990;Gasolina;2020;10563;80;5;Manual;Naranja;Barcelona
VOLKSWAGEN;Polo;15300;Gasolina;2020;10;80;5;Manual;Azul;Leon
VOLKSWAGEN;Polo;12400;Gasolina;2020;21000;80;5;Manual;Gris;Madrid
VOLKSWAGEN;Polo;14200;Gasolina;2020;13169;80;5;Manual;Gris;Barcelona
VOLKSWAGEN;Polo;14500;Gasolina;2020;9948;95;5;Manual;Gris;Valencia
VOLKSWAGEN;Polo;16350;Gasolina;2020;5110;95;5;Manual;Blanco;Barcelona
VOLKSWAGEN;Polo;16950;Gasolina;2020;4065;95;5;Automatico;Naranja;Baleares
VOLKSWAGEN;Polo;18575;Gasolina;2020;0;95;5;Manual;Rojo;Madrid
VOLKSWAGEN;Polo;15500;Gasolina;2020;500;95;5;Automatico;Gris;Tenerife
VOLKSWAGEN;Polo;12950;Gasolina;2020;19019;80;5;Manual;Gris;Guadalajara
VOLKSWAGEN;Polo;12275;Gasolina;2020;5000;80;5;Manual;Gris;Sevilla
VOLKSWAGEN;Polo;14500;Gasolina;2020;6508;80;5;Manual;Gris;Lleida
VOLKSWAGEN;Polo;14450;Gasolina;2020;4005;80;5;Manual;Rojo;Baleares
VOLKSWAGEN;Polo;15500;Gasolina;2020;500;95;5;Manual;Gris;Barcelona
VOLKSWAGEN;Polo;14450;Gasolina;2020;4001;80;5;Manual;Negro;Alicante
VOLKSWAGEN;Polo;15500;Gasolina;2020;5;95;5;Manual;Blanco;Barcelona
VOLKSWAGEN;Polo;14200;Gasolina;2020;11491;95;5;Manual;Gris;Leon
VOLKSWAGEN;Polo;14450;Gasolina;2020;4009;80;5;Manual;Blanco;Valencia
VOLKSWAGEN;Polo;12900;Gasolina;2020;11840;80;5;Manual;Naranja;Malaga
VOLKSWAGEN;Polo;15500;Gasolina;2020;7436;95;5;Manual;Azul;A Coruña
VOLKSWAGEN;Polo;15900;Gasolina;2020;10;95;5;Manual;Gris;Leon
VOLKSWAGEN;Polo;12950;Gasolina;2020;19019;80;5;Manual;Gris;Madrid
VOLKSWAGEN;Polo;16000;Gasolina;2020;3644;95;5;Automatico;Naranja;Granada
VOLKSWAGEN;Polo;12990;Gasolina;2020;19429;80;5;Manual;Blanco;Barcelona
VOLKSWAGEN;Polo;14900;Gasolina;2020;9999;95;5;Manual;Naranja;Sevilla
VOLKSWAGEN;Polo;13840;Gasolina;2020;12005;80;5;Manual;Gris;Barcelona
VOLKSWAGEN;Polo;15190;Gasolina;2020;20036;95;5;Manual;Gris;Madrid
VOLKSWAGEN;Polo;17690;Gasolina;2020;0;95;5;Manual;Blanco;Madrid
